curie	label	scope	text	language	type	contributor	date
QUALO:0000123	doctor of philosophy in organic chemistry	oboInOwl:hasExactSynonym	PhD in Organic Chemistry	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000124	doctor of philosophy in political science	oboInOwl:hasExactSynonym	PhD Political Science	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000124	doctor of philosophy in political science	oboInOwl:hasExactSynonym	PhD in Political Science	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000125	doctor of philosophy in philosophy	oboInOwl:hasExactSynonym	PhD Philosophy	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000125	doctor of philosophy in philosophy	oboInOwl:hasExactSynonym	PhD in Philosophy	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000126	master of science in philosophy	oboInOwl:hasExactSynonym	M.Phil	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000127	bachelor of arts in english	oboInOwl:hasExactSynonym	BA English	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000128	bachelor of arts in psychology	oboInOwl:hasExactSynonym	BA Psychology	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000128	bachelor of arts in psychology	oboInOwl:hasExactSynonym	BA in Psychology	en		orcid:0000-0003-4423-4370	2024-10-30
QUALO:0000128	bachelor of arts in psychology	oboInOwl:hasExactSynonym	Bachelors of Arts in Psychology	en		orcid:0000-0003-4423-4370	2024-10-30
QUALO:0000129	master of science in epidemiology	oboInOwl:hasExactSynonym	MSc Epidemiology	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000130	bachelor of science in biotechnology	oboInOwl:hasExactSynonym	B.Sc. in Biotechnology	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000130	bachelor of science in biotechnology	oboInOwl:hasExactSynonym	BSc Biotechnology	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000131	doctor of philosophy in anthropology	oboInOwl:hasExactSynonym	PhD in Anthropology	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000132	doctor of philosophy in finance	oboInOwl:hasExactSynonym	Ph.D. in Finance	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000132	doctor of philosophy in finance	oboInOwl:hasExactSynonym	PhD in Finance	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000133	doctor of philosophy in archeology	oboInOwl:hasExactSynonym	PhD Archaeology	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000133	doctor of philosophy in archeology	oboInOwl:hasExactSynonym	PhD Archeology	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000133	doctor of philosophy in archeology	oboInOwl:hasExactSynonym	PhD in Archaeology	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000133	doctor of philosophy in archeology	oboInOwl:hasExactSynonym	PhD in Archeology	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000133	doctor of philosophy in archeology	oboInOwl:hasExactSynonym	doctor of philosophy in archaeology	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000134	doctor of philosophy in accounting	oboInOwl:hasExactSynonym	PhD in Accounting	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000135	doctor of philosophy in business administration	oboInOwl:hasBroadSynonym	Doctor of Business Administration	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000135	doctor of philosophy in business administration	oboInOwl:hasExactSynonym	Ph.D. in Business Administration	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000135	doctor of philosophy in business administration	oboInOwl:hasExactSynonym	PhD in Business Administration	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000136	doctor of philosophy in architecture	oboInOwl:hasExactSynonym	PhD in Architecture	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000137	doctor of philosophy in earth sciences	oboInOwl:hasExactSynonym	PhD in Earth Sciences	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000138	doctor of philosophy in medicine	oboInOwl:hasExactSynonym	PhD Medicine	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000138	doctor of philosophy in medicine	oboInOwl:hasExactSynonym	PhD in Medicine	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000139	doctor of philosophy in information technology	oboInOwl:hasExactSynonym	PhD in Information Technology	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000140	doctor of philosophy in management	oboInOwl:hasExactSynonym	Ph.D. in Management	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000140	doctor of philosophy in management	oboInOwl:hasExactSynonym	PhD Management	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000143	doctor of philosophy in philology	oboInOwl:hasExactSynonym	PhD in Philology	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000144	doctor of philosophy in molecular medicine	oboInOwl:hasExactSynonym	PhD in Molecular Medicine	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000145	doctor of philosophy in pharmacology	oboInOwl:hasExactSynonym	PhD in Pharmacology	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000146	doctor of philosophy in genetics	oboInOwl:hasExactSynonym	PhD in Genetics	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000147	doctor of philosophy in pharmacy	oboInOwl:hasExactSynonym	PhD in Pharmaceutical Sciences	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000148	doctor of philosophy in health sciences	oboInOwl:hasExactSynonym	PhD in health sciences	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000149	bachelor of science in accounting	oboInOwl:hasExactSynonym	Bacharel em Ciências Contábeis	pt		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000151	bachelor of arts in philosophy	oboInOwl:hasExactSynonym	Licenciado en Filosofía	es		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000151	bachelor of arts in philosophy	oboInOwl:hasExactSynonym	Licenciatura em Filosofia	pt		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000152	bachelor of arts in history	oboInOwl:hasExactSynonym	Licenciado en Historia	es		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000152	bachelor of arts in history	oboInOwl:hasExactSynonym	Licenciatura em História	pt		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000153	doctor of philosophy in statistics	oboInOwl:hasExactSynonym	PhD Statistics	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000153	doctor of philosophy in statistics	oboInOwl:hasExactSynonym	PhD in Statistics	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000154	doctor of philosophy in communication	oboInOwl:hasExactSynonym	PhD in Communication	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000155	doctor of philosophy in marketing	oboInOwl:hasExactSynonym	PhD Marketing	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000155	doctor of philosophy in marketing	oboInOwl:hasExactSynonym	PhD in Marketing	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000156	doctor of philosophy in management	oboInOwl:hasExactSynonym	PhD in Management	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000157	doctor of philosophy in materials science	oboInOwl:hasExactSynonym	PhD in Materials Science	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000158	master of philosophy and doctor of philosophy	oboInOwl:hasExactSynonym	MPhil/PhD	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000159	doctor of philosophy in social sciences	oboInOwl:hasExactSynonym	PhD Social Science	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000159	doctor of philosophy in social sciences	oboInOwl:hasExactSynonym	PhD Social Sciences	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000159	doctor of philosophy in social sciences	oboInOwl:hasExactSynonym	PhD in Social Science	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000159	doctor of philosophy in social sciences	oboInOwl:hasExactSynonym	PhD in Social Sciences	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000159	doctor of philosophy in social sciences	oboInOwl:hasExactSynonym	doctor of philosophy in social science	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000160	doctor of philosophy in international relations	oboInOwl:hasExactSynonym	PhD International Relation	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000160	doctor of philosophy in international relations	oboInOwl:hasExactSynonym	PhD International Relations	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000160	doctor of philosophy in international relations	oboInOwl:hasExactSynonym	PhD in International Relation	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000160	doctor of philosophy in international relations	oboInOwl:hasExactSynonym	PhD in International Relations	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000161	doctor of philosophy in medical sciences	oboInOwl:hasExactSynonym	PhD Medical Science	en		orcid:0000-0003-4423-4370	2024-10-28
QUALO:0000161	doctor of philosophy in medical sciences	oboInOwl:hasExactSynonym	PhD Medical Sciences	en		orcid:0000-0003-4423-4370	2024-10-28
QUALO:0000161	doctor of philosophy in medical sciences	oboInOwl:hasExactSynonym	PhD in Medical Science	en		orcid:0000-0003-4423-4370	2024-10-28
QUALO:0000161	doctor of philosophy in medical sciences	oboInOwl:hasExactSynonym	PhD in Medical Sciences	en		orcid:0000-0003-4423-4370	2024-10-28
QUALO:0000162	master of science in health psychology	oboInOwl:hasExactSynonym	MSc Health Psychology	en		orcid:0000-0003-4423-4370	2024-10-28
QUALO:0000165	bachelor of science in psychology with honors	oboInOwl:hasExactSynonym	BSc (Hons) Psychology	en		orcid:0000-0003-4423-4370	2024-10-28
QUALO:0000165	bachelor of science in psychology with honors	oboInOwl:hasExactSynonym	Bachelor of Science (Honours) in Psychology	en		orcid:0000-0003-4423-4370	2024-10-30
QUALO:0000166	bachelor of arts in business administration	oboInOwl:hasExactSynonym	Bacharel em Administração	pt		orcid:0000-0003-4423-4370	2024-10-28
QUALO:0000166	bachelor of arts in business administration	oboInOwl:hasBroadSynonym	Bachelor of Business Administration	en		orcid:0000-0003-4423-4370	2024-10-28
QUALO:0000173	master of science in biochemistry	oboInOwl:hasExactSynonym	M. Sc. in Biochemistry	en		orcid:0000-0003-4423-4370	2024-10-29
QUALO:0000173	master of science in biochemistry	oboInOwl:hasExactSynonym	M.Sc in Biochemistry	en		orcid:0000-0003-4423-4370	2024-10-29
QUALO:0000173	master of science in biochemistry	oboInOwl:hasExactSynonym	M.Sc. in Biochemistry	en		orcid:0000-0003-4423-4370	2024-10-29
QUALO:0000173	master of science in biochemistry	oboInOwl:hasExactSynonym	MS in Biochemistry	en		orcid:0000-0003-4423-4370	2024-10-29
QUALO:0000173	master of science in biochemistry	oboInOwl:hasNarrowSynonym	MS in Biochemistry and Molecular Biology	en		orcid:0000-0003-4423-4370	2024-10-29
QUALO:0000173	master of science in biochemistry	oboInOwl:hasExactSynonym	MSc in Biochemistry	en		orcid:0000-0003-4423-4370	2024-10-29
QUALO:0000173	master of science in biochemistry	oboInOwl:hasBroadSynonym	Master Degree in Biochemistry	en		orcid:0000-0003-4423-4370	2024-10-29
QUALO:0000173	master of science in biochemistry	oboInOwl:hasBroadSynonym	Master in Biochemistry	en		orcid:0000-0003-4423-4370	2024-10-29
QUALO:0000173	master of science in biochemistry	oboInOwl:hasRelatedSynonym	Master in Biochemistry and Molecular Biology	en		orcid:0000-0003-4423-4370	2024-10-29
QUALO:0000173	master of science in biochemistry	oboInOwl:hasRelatedSynonym	Master in Biochemistry, Molecular Biology and Biomedicine	en		orcid:0000-0003-4423-4370	2024-10-29
QUALO:0000173	master of science in biochemistry	oboInOwl:hasBroadSynonym	Master of Biochemistry	en		orcid:0000-0003-4423-4370	2024-10-29
QUALO:0000173	master of science in biochemistry	oboInOwl:hasExactSynonym	Master of Science (Biochemistry)	en		orcid:0000-0003-4423-4370	2024-10-29
QUALO:0000173	master of science in biochemistry	oboInOwl:hasExactSynonym	Master of Science Biochemistry	en		orcid:0000-0003-4423-4370	2024-10-29
QUALO:0000173	master of science in biochemistry	oboInOwl:hasExactSynonym	Master of Science in Biochemistry	en		orcid:0000-0003-4423-4370	2024-10-29
QUALO:0000173	master of science in biochemistry	oboInOwl:hasExactSynonym	Master of Science, Biochemistry	en		orcid:0000-0003-4423-4370	2024-10-29
QUALO:0000173	master of science in biochemistry	oboInOwl:hasBroadSynonym	Master's degree in Biochemistry	en		orcid:0000-0003-4423-4370	2024-10-29
QUALO:0000173	master of science in biochemistry	oboInOwl:hasBroadSynonym	Master's in Biochemistry	en		orcid:0000-0003-4423-4370	2024-10-29
QUALO:0000173	master of science in biochemistry	oboInOwl:hasBroadSynonym	Masters in Biochemistry	en		orcid:0000-0003-4423-4370	2024-10-29
QUALO:0000176	master of arts in public administration	oboInOwl:hasExactSynonym	MA in Public Administration	en		orcid:0000-0003-4423-4370	2024-10-29
QUALO:0000176	master of arts in public administration	oboInOwl:hasBroadSynonym	MPA	en		orcid:0000-0003-4423-4370	2024-10-29
QUALO:0000176	master of arts in public administration	oboInOwl:hasBroadSynonym	Master in Public Administration	en		orcid:0000-0003-4423-4370	2024-10-29
QUALO:0000176	master of arts in public administration	oboInOwl:hasBroadSynonym	Master of Public Administration (MPA)	en		orcid:0000-0003-4423-4370	2024-10-29
QUALO:0000176	master of arts in public administration	oboInOwl:hasBroadSynonym	Master's in Public Administration	en		orcid:0000-0003-4423-4370	2024-10-29
QUALO:0000176	master of arts in public administration	oboInOwl:hasBroadSynonym	Master's of Public Administration	en		orcid:0000-0003-4423-4370	2024-10-29
QUALO:0000176	master of arts in public administration	oboInOwl:hasBroadSynonym	Masters in Public Administration	en		orcid:0000-0003-4423-4370	2024-10-29
QUALO:0000176	master of arts in public administration	oboInOwl:hasBroadSynonym	Masters of Public Administration	en		orcid:0000-0003-4423-4370	2024-10-29
QUALO:0000176	master of arts in public administration	oboInOwl:hasBroadSynonym	master of public administration	en		orcid:0000-0003-4423-4370	2024-10-29
QUALO:0000177	doctor of philosophy in public administration	oboInOwl:hasBroadSynonym	Doctor in Public Administration	en		orcid:0000-0003-4423-4370	2024-10-29
QUALO:0000177	doctor of philosophy in public administration	oboInOwl:hasExactSynonym	Doctor of Philosophy in Public Administration	en		orcid:0000-0003-4423-4370	2024-10-29
QUALO:0000177	doctor of philosophy in public administration	oboInOwl:hasBroadSynonym	Doctor of Public Administration	en		orcid:0000-0003-4423-4370	2024-10-29
QUALO:0000177	doctor of philosophy in public administration	oboInOwl:hasExactSynonym	Ph.D. in Public Administration	en		orcid:0000-0003-4423-4370	2024-10-29
QUALO:0000177	doctor of philosophy in public administration	oboInOwl:hasExactSynonym	PhD in Public Administration	en		orcid:0000-0003-4423-4370	2024-10-29
QUALO:0000178	bachelor of public administration	oboInOwl:hasExactSynonym	BA in Public Administration	en		orcid:0000-0003-4423-4370	2024-10-29
QUALO:0000178	bachelor of public administration	oboInOwl:hasBroadSynonym	Bachelor in Public Administration	en		orcid:0000-0003-4423-4370	2024-10-29
QUALO:0000178	bachelor of public administration	oboInOwl:hasBroadSynonym	Bachelor of Public Administration	en		orcid:0000-0003-4423-4370	2024-10-29
QUALO:0000180	bachelor of commerce	oboInOwl:hasExactSynonym	Bachelor in Commerce	en		orcid:0000-0003-4423-4370	2024-10-30
QUALO:0000180	bachelor of commerce	oboInOwl:hasNarrowSynonym	Bachelor of Commerce (Finance)	en		orcid:0000-0003-4423-4370	2024-10-30
QUALO:0000180	bachelor of commerce	oboInOwl:hasNarrowSynonym	Bachelor of Commerce in Economics	en		orcid:0000-0003-4423-4370	2024-10-30
QUALO:0000180	bachelor of commerce	oboInOwl:hasExactSynonym	Bachelor of Science in Commerce	en		orcid:0000-0003-4423-4370	2024-10-30
QUALO:0000180	bachelor of commerce	oboInOwl:hasExactSynonym	Bachelors in Commerce	en		orcid:0000-0003-4423-4370	2024-10-30
QUALO:0000180	bachelor of commerce	oboInOwl:hasExactSynonym	Bachelors of Commerce	en		orcid:0000-0003-4423-4370	2024-10-30
QUALO:0000181	bachelor of commerce with honors	oboInOwl:hasNarrowSynonym	Bachelor of Commerce (Accounting)	en		orcid:0000-0003-4423-4370	2024-10-30
QUALO:0000181	bachelor of commerce with honors	oboInOwl:hasExactSynonym	Bachelor of Commerce (Honours)	en		orcid:0000-0003-4423-4370	2024-10-30
QUALO:0000181	bachelor of commerce with honors	oboInOwl:hasExactSynonym	Bachelor of Commerce (Hons)	en		orcid:0000-0003-4423-4370	2024-10-30
QUALO:0000181	bachelor of commerce with honors	oboInOwl:hasExactSynonym	Bachelor of Commerce Honours	en		orcid:0000-0003-4423-4370	2024-10-30
QUALO:0000182	master of commerce	oboInOwl:hasExactSynonym	Master in Commerce	en		orcid:0000-0003-4423-4370	2024-10-30
QUALO:0000182	master of commerce	oboInOwl:hasNarrowSynonym	Master of Commerce (Finance)	en		orcid:0000-0003-4423-4370	2024-10-30
QUALO:0000182	master of commerce	oboInOwl:hasExactSynonym	Masters in Commerce	en		orcid:0000-0003-4423-4370	2024-10-30
QUALO:0000182	master of commerce	oboInOwl:hasExactSynonym	Masters of Commerce	en		orcid:0000-0003-4423-4370	2024-10-30
QUALO:0000183	doctor of philosophy in commerce	oboInOwl:hasExact	Doctor of Commerce	en		orcid:0000-0003-4423-4370	2024-10-30
QUALO:0000183	doctor of philosophy in commerce	oboInOwl:hasExact	PhD in Commerce	en		orcid:0000-0003-4423-4370	2024-10-30
QUALO:0000190	bachelor of arts in psychology with honors	oboInOwl:hasExactSynonym	BA (Hons) in Psychology	en		orcid:0000-0003-4423-4370	2024-10-30
QUALO:0000190	bachelor of arts in psychology with honors	oboInOwl:hasExactSynonym	BA Honours in Psychology	en		orcid:0000-0003-4423-4370	2024-10-30
QUALO:0000190	bachelor of arts in psychology with honors	oboInOwl:hasExactSynonym	Bachelor of Arts (Honours) in Psychology	en		orcid:0000-0003-4423-4370	2024-10-30
QUALO:0000190	bachelor of arts in psychology with honors	oboInOwl:hasExactSynonym	Bachelor of Arts Honours in Psychology	en		orcid:0000-0003-4423-4370	2024-10-30
QUALO:0000191	master of arts in psychology	oboInOwl:hasExactSynonym	M.A. in Psychology	en		orcid:0000-0003-4423-4370	2024-10-30
QUALO:0000191	master of arts in psychology	oboInOwl:hasExactSynonym	MA in Psychology	en		orcid:0000-0003-4423-4370	2024-10-30
QUALO:0000191	master of arts in psychology	oboInOwl:hasExactSynonym	Master of Arts in Psychology	en		orcid:0000-0003-4423-4370	2024-10-30
QUALO:0000192	master of science in psychology	oboInOwl:hasExactSynonym	M.Sc. in Psychology	en		orcid:0000-0003-4423-4370	2024-10-30
QUALO:0000192	master of science in psychology	oboInOwl:hasExactSynonym	MS in Psychology	en		orcid:0000-0003-4423-4370	2024-10-30
QUALO:0000192	master of science in psychology	oboInOwl:hasExactSynonym	MSc in Psychology	en		orcid:0000-0003-4423-4370	2024-10-30
QUALO:0000192	master of science in psychology	oboInOwl:hasBroadSynonym	Master Degree in Psychology	en		orcid:0000-0003-4423-4370	2024-10-30
QUALO:0000192	master of science in psychology	oboInOwl:hasExactSynonym	Master of Science in Psychology	en		orcid:0000-0003-4423-4370	2024-10-30
QUALO:0000193	master of philsophy in psychology	oboInOwl:hasExactSynonym	Master of Philosophy in Psychology	en		orcid:0000-0003-4423-4370	2024-10-30
QUALO:0000194	master of research in psychology	oboInOwl:hasExactSynonym	Master of Research in Psychology	en		orcid:0000-0003-4423-4370	2024-10-30
QUALO:0000196	master of psychology	oboInOwl:hasExactSynonym	Master in Psychology	en		orcid:0000-0003-4423-4370	2024-10-30
QUALO:0000196	master of psychology	oboInOwl:hasExactSynonym	Master's Degree in Psychology	en		orcid:0000-0003-4423-4370	2024-10-30
QUALO:0000196	master of psychology	oboInOwl:hasExactSynonym	Master's in Psychology	en		orcid:0000-0003-4423-4370	2024-10-30
QUALO:0000196	master of psychology	oboInOwl:hasExactSynonym	Masters in Psychology	en		orcid:0000-0003-4423-4370	2024-10-30
QUALO:0000203	habilitation	oboInOwl:hasExactSynonym	Abilitazione scientifica nazionale	it		orcid:0000-0003-4423-4370	2024-11-05
QUALO:0000203	habilitation	oboInOwl:hasExactSynonym	Doctor habilitatus	en		orcid:0000-0003-4423-4370	2024-11-05
QUALO:0000203	habilitation	oboInOwl:hasExactSynonym	Doktor habilitowany	pl		orcid:0000-0003-4423-4370	2024-11-05
QUALO:0000203	habilitation	oboInOwl:hasExactSynonym	Dr hab.	en		orcid:0000-0003-4423-4370	2024-11-05
QUALO:0000203	habilitation	oboInOwl:hasExactSynonym	Dr. habil.	de		orcid:0000-0003-4423-4370	2024-11-05
QUALO:0000203	habilitation	oboInOwl:hasExactSynonym	Dr. habil.	en		orcid:0000-0003-4423-4370	2024-11-05
QUALO:0000203	habilitation	oboInOwl:hasExactSynonym	Habilitation à diriger des recherches	fr		orcid:0000-0003-4423-4370	2024-11-05
QUALO:0000203	habilitation	oboInOwl:hasExactSynonym	Livre-docência	pt		orcid:0000-0003-4423-4370	2024-11-05
QUALO:0000203	habilitation	oboInOwl:hasExactSynonym	Priv.-Doz.	de		orcid:0000-0003-4423-4370	2024-11-05
